stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
"811234","811234",Sand Creek Rd & Highland Wy,37.943455,-121.734403,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=648","","","","",""
"811223","811223",Sand Creek Rd & Highland Wy,37.943496,-121.726435,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=649","","","","",""
"811321","811321",Sand Creek Rd & Sand Creek Crossing,37.943737,-121.738289,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=672","","","","",""
"811247","811247",Sand Creek Rd & Sand Creek Crossing,37.943405,-121.737116,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=647","","","","",""
"811332","811332",Sand Creek Rd & Shady Willow Ln,37.943705,-121.732405,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=671","","","","",""
"816481","816481",San Marco Blvd & West Leland Rd,38.020112,-121.965867,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=534","","","","",""
"816835","816835",School St & Barrus Ave,38.019823,-121.87982,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=481","","","","",""
"816826","816826",School St & Barrus Ave,38.020003,-121.879853,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=482","","","","",""
"814244","814244",Shady Willow Ln & Las Montanas Ct,37.947613,-121.735486,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=718","","","","",""
"819245","819245",Shady Willow Ln & Los Cielos Wy,37.947355,-121.735521,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=719","","","","",""
"816406","816406",Shore Rd & Inlet Dr,38.038785,-121.969033,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=514","","","","",""
"816391","816391",Shore Rd & Lakeview Dr,38.039113,-121.970866,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=515","","","","",""
"813038","813038",Sycamore Dr & Banyan Wy,38.005077,-121.825446,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=153","","","","",""
"812010","812010",Sycamore Dr & Banyan Wy,38.004881,-121.825108,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=206","","","","",""
"813017","813017",Sycamore Dr & Canal,38.005733,-121.830889,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=151","","","","",""
"812034","812034",Sycamore Dr & Canal,38.00557,-121.830745,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=204","","","","",""
"812006","812006",Sycamore Dr & Lemontree Wy,38.004201,-121.821887,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=207","","","","",""
"813040","813040",Sycamore Dr & Peppertree Wy,38.004223,-121.821432,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=154","","","","",""
"812023","812023",Sycamore Dr & Spanos St,38.005291,-121.82758,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=205","","","","",""
"813029","813029",Sycamore Dr & Spanos St,38.005404,-121.827796,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=152","","","","",""
"815621","815621",Verne Roberts Cir & Costco,38.009384,-121.83595,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=277","","","","",""
"819115","819115",Verne Roberts Cir & Costco Way,38.009936,-121.832891,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=275","","","","",""
"815613","815613",Verne Roberts Cir & Crow Ct,38.01018,-121.839116,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=278","","","","",""
"814919","814919",Verne Roberts Cir & Crow Ct,38.010333,-121.840487,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=279","","","","",""
"815632","815632",Verne Roberts Cir (opp. Costco),38.00932,-121.835022,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=276","","","","",""
"814903","814903",Verne Roberts Cir & West 10th St,38.011951,-121.841902,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=284","","","","",""
"815609","815609",Verne Roberts Cir & West 10th St,38.011967,-121.841737,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=285","","","","",""
"811418","811418",Walnut Blvd & Balfour Rd,37.92662,-121.696342,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=659","","","","",""
"811439","811439",Walnut Blvd & Orchard Dr,37.92833,-121.695972,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=658","","","","",""
"817269","817269",West 10th St & Auto Center Dr,38.012603,-121.829715,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=288","","","","",""
"816633","816633",West 10th St & Beacon St,38.029525,-121.893844,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=548","","","","",""
"810003","810003",West 10th St & Beacon St,38.02936,-121.893819,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=549","","","","",""
"816717","816717",West 10th St & B St,38.011146,-121.807734,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=391","","","","",""
"816698","816698",West 10th St & B St,38.01125,-121.807857,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=390","","","","",""
"819039","819039",West 10th St & Enterprise Ct,38.029541,-121.897189,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=547","","","","",""
"819127","819127",West 10th St & G St,38.011145,-121.813159,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=389","","","","",""
"813600","813600",West 10th St & Verne Roberts Cir,38.012408,-121.830614,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=287","","","","",""
"816045","816045",West 10th St & West St,38.029299,-121.890471,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=550","","","","",""
"815569","815569",West 18th St & D St,38.004872,-121.810172,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=269","","","","",""
"815553","815553",West 18th St & D St,38.005049,-121.810622,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=270","","","","",""
"815582","815582",West 18th St & L St,38.005144,-121.818252,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=272","","","","",""
"815576","815576",West 18th St & L St,38.005282,-121.818327,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=271","","","","",""
"819574","819574",West 1st St & Waldie Plz,38.01768,-121.816492,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=301","","","","",""
"819638","819638",West 2nd St & East St,38.01685,-121.810841,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=298","","","","",""
"819640","819640",West 2nd St & E St,38.016959,-121.810919,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=297","","","","",""
"815700","815700",West 2nd St & K St,38.016967,-121.818151,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=293","","","","",""
"819617","819617",West 2nd St & Prospect Wy,38.016854,-121.8173,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=294","","","","",""
"819629","819629",West 2nd St & Waldie Plz,38.016861,-121.81461,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=296","","","","",""
"815697","815697",West 2nd St & Waldie Plz,38.016947,-121.814838,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=295","","","","",""
"815684","815684",West 2nd St & West 3rd St,38.016467,-121.809116,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=299","","","","",""
"813093","813093",West 4th St & H St,38.01554,-121.815392,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=159","","","","",""
"819018","819018",West 4th St & I St,38.015424,-121.816013,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=213","","","","",""
"811949","811949",West 4th St & J St,38.015427,-121.817763,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=212","","","","",""
"813086","813086",West 4th St & J St,38.015539,-121.817777,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=158","","","","",""
"815737","815737",West 4th St & O St,38.015434,-121.823621,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=289","","","","",""
"815595","815595",West 4th St & O St,38.01562,-121.823263,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=290","","","","",""
"811920","811920",West 6th St & A St,38.013985,-121.806376,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=214","","","","",""
"813103","813103",West 6th St & B St,38.014106,-121.807409,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=160","","","","",""
"817658","817658",West Cypress Rd & Alder Dr,37.990606,-121.725901,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=19","","","","",""
"817604","817604",West Cypress Rd & Fall Ln,37.990529,-121.699459,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=22","","","","",""
"813692","813692",West Cypress Rd & Lorenzetti Dr,37.990489,-121.722039,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=25","","","","",""
"817662","817662",West Cypress Rd & Lorenzetti Dr,37.990606,-121.722126,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=20","","","","",""
"813745","813745",West Cypress Rd & Mellowood Dr,37.99067,-121.69992,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=31","","","","",""
"813713","813713",West Cypress Rd & Ohara Ave,37.990606,-121.713793,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=28","","","","",""
"817636","817636",West Cypress Rd & Ohara Ave,37.990469,-121.713567,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=17","","","","",""
"813721","813721",West Cypress Rd & Orchard Prk Dr,37.990624,-121.711095,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=29","","","","",""
"817627","817627",West Cypress Rd & Orchard Prk Dr,37.9905,-121.711338,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=21","","","","",""
"813709","813709",West Cypress Rd & Ponderosa Wy,37.990492,-121.726768,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=24","","","","",""
"817615","817615",West Cypress Rd & Rose Ave,37.990535,-121.704637,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=18","","","","",""
"813732","813732",West Cypress Rd & Rose Ave,37.990646,-121.704777,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=30","","","","",""
"816273","816273",West Leland Rd & Alves Ranch Rd,38.017493,-121.954409,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=570","","","","",""
"816287","816287",West Leland Rd & Alves Ranch Rd,38.018049,-121.955961,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=569","","","","",""
"815199","815199",West Leland Rd & Betty Ln,38.013262,-121.895894,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=362","","","","",""
"814497","814497",West Leland Rd & Burton Ave,38.015177,-121.900342,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=332","","","","",""
"819395","819395",West Leland Rd & Burton Ave,38.014999,-121.900352,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=361","","","","",""
"814791","814791",West Leland Rd & Chestnut Dr,38.015533,-121.93664,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=325","","","","",""
"814743","814743",West Leland Rd & Chestnut Dr,38.015367,-121.936027,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=354","","","","",""
"814484","814484",West Leland Rd & Crestview Dr,38.014027,-121.896683,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=333","","","","",""
"814770","814770",West Leland Rd & Daffodil Dr,38.01468,-121.923945,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=357","","","","",""
"814736","814736",West Leland Rd & Delta Vista Ln,38.015283,-121.939393,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=353","","","","",""
"814506","814506",West Leland Rd & Dover Wy,38.016345,-121.905133,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=331","","","","",""
"817847","817847",West Leland Rd & Dover Wy,38.016064,-121.90488,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=360","","","","",""
"817253","817253",West Leland Rd & Golf Club Rd,38.014503,-121.91147,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=359","","","","",""
"814608","814608",West Leland Rd & Jacqueline Dr,38.0156,-121.928571,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=327","","","","",""
"814762","814762",West Leland Rd & Jacqueline Dr,38.01533,-121.927955,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=356","","","","",""
"816667","816667",West Leland Rd & John Henry Johnson Pky,38.013912,-121.919929,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=358","","","","",""
"814523","814523",West Leland Rd & John Henry Johnson Pky,38.013716,-121.918195,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=329","","","","",""
"812483","812483",West Leland Rd & Oak Hills Dr,38.015432,-121.943492,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=162","","","","",""
"814510","814510",West Leland Rd & Range Rd,38.014032,-121.912547,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=330","","","","",""
"816260","816260",West Leland Rd & San Marco Blvd,38.019283,-121.965068,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=568","","","","",""
"814727","814727",West Leland Rd & Sth Broadway Ave,38.015465,-121.940757,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=324","","","","",""
"814758","814758",West Leland Rd & Sugartree Dr,38.015513,-121.932173,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=355","","","","",""
"814612","814612",West Leland Rd & Sugartree Dr,38.01566,-121.932678,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=326","","","","",""
"814534","814534",West Leland Rd & Sugartree Dr,38.015198,-121.92605,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=328","","","","",""
"817978","817978",West Tregallas Rd & D St,37.997495,-121.808727,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=322","","","","",""
"818718","818718",West Tregallas Rd & D St,37.997584,-121.810293,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=323","","","","",""
"815530","815530",West Tregallas Rd & G St,37.997535,-121.81525,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=321","","","","",""
"816370","816370",Wharf Dr & Marina Rd,38.036367,-121.976039,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=510","","","","",""
"814292","814292",Wharf Dr & Shore Dr,38.039856,-121.975999,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=516","","","","",""
"816050","816050",Wilbur Ave & Almond St,38.012152,-121.805231,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=393","","","","",""
"816066","816066",Wilbur Ave & Almond St,38.012279,-121.805338,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=392","","","","",""
"810019","810019",Wilbur Ave & Cavallo Rd,38.012362,-121.795246,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=641","","","","",""
"810320","810320",Wilbur Ave & Cavallo Rd,38.012133,-121.796097,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=642","","","","",""
"816084","816084",Wilbur Ave & Orchard Ln,38.012326,-121.802203,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=394","","","","",""
"816078","816078",Wilbur Ave & Orchard Ln,38.012155,-121.801092,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=395","","","","",""
"813265","813265",Wildflower Dr & Deer Valley Rd,37.986848,-121.784705,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=85","","","","",""
"811674","811674",Wildflower Dr & Hillcrest Ave,37.98812,-121.782392,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=252","","","","",""
"816423","816423",Willow Pass and Kevin Dr,38.026676,-121.954169,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=528","","","","",""
"818424","818424",Willow Pass Rd & Alves,38.026874,-121.951565,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=530","","","","",""
"816434","816434",Willow Pass Rd & Ambrose Ave,38.02668,-121.951871,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=529","","","","",""
"812567","812567",Willow Pass Rd & Balclutha Wy,38.026826,-121.923242,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=108","","","","",""
"812364","812364",Willow Pass Rd & Balclutha Wy,38.026675,-121.923713,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=175","","","","",""
"812408","812408",Willow Pass Rd & Bella Vista Ave,38.026678,-121.934048,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=172","","","","",""
"816447","816447",Willow Pass Rd & Clearland Dr,38.026675,-121.945806,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=532","","","","",""
"816452","816452",Willow Pass Rd & Clearland Dr,38.026849,-121.94658,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=531","","","","",""
"812546","812546",Willow Pass Rd & Crivello Ave,38.026858,-121.933621,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=106","","","","",""
"816013","816013",Willow Pass Rd & Enterprise Cir,38.029372,-121.898048,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=546","","","","",""
"815008","815008",Willow Pass Rd & Evora Rd,38.01477,-121.998545,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=494","","","","",""
"815012","815012",Willow Pass Rd & Evora Rd,38.014513,-121.998609,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=493","","","","",""
"816256","816256",Willow Pass Rd & Goble Dr,38.025414,-121.962089,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=536","","","","",""
"819820","819820",Willow Pass Rd & Kevin Dr,38.026804,-121.954288,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=606","","","","",""
"812372","812372",Willow Pass Rd & Loftus Rd,38.026674,-121.927778,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=174","","","","",""
"812533","812533",Willow Pass Rd & Madison Ave,38.026849,-121.936898,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=171","","","","",""
"819369","819369",Willow Pass Rd & Nantucket Dr,38.029428,-121.91056,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=545","","","","",""
"816021","816021",Willow Pass Rd & Nantucket Dr,38.029577,-121.913039,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=544","","","","",""
"812522","812522",Willow Pass Rd & Nth Broadway Ave,38.02686,-121.940606,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=169","","","","",""
"812412","812412",Willow Pass Rd & Poinsettia Ave,38.026676,-121.938908,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=170","","","","",""
"812551","812551",Willow Pass Rd & Seasons Dr,38.026891,-121.928779,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=107","","","","",""
"816241","816241",Willow Pass Rd & Weldon Ln,38.026873,-121.957889,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=533","","","","",""
"812386","812386",Willow Pass Rd & Winter Wy,38.026709,-121.930857,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=173","","","","",""
